timestamp,gsr_z,hr_bpm
0,0.7876,84.94
1000,1.1522,84.87
2000,2.4661,87.06
3000,2.5284,86.09
4000,2.7025,91.09
5000,3.3331,86.78
6000,3.6103,81.82
7000,3.5105,79.9
8000,4.1063,81.46
9000,4.4975,79.88
10000,4.5483,78.35
11000,4.4952,79.68
12000,4.4359,81.55
13000,4.4676,81.53
14000,4.4775,80.75
15000,4.5238,87.63
16000,4.5185,85.11
17000,4.5344,88.3
18000,4.4754,87.28
19000,4.499,80.78
20000,4.4812,78.42
21000,4.5339,80.81
22000,4.5172,72.0
23000,4.5161,67.16
24000,4.4115,67.8
25000,4.5208,69.26
26000,4.4209,75.57
27000,4.1532,85.19
28000,4.5029,78.83
29000,3.9328,74.76
