timestamp,gsr_z,hr_bpm
0,2.6256,73.14
1000,2.3699,67.02
2000,1.646,69.18
3000,1.9017,72.2
4000,2.8856,70.93
5000,3.52,75.87
6000,3.4011,76.54
7000,3.2928,78.63
8000,4.0959,79.63
9000,4.5177,82.27
10000,4.4923,74.76
11000,4.4892,74.62
12000,3.5794,83.81
13000,3.3061,84.75
14000,2.3152,85.77
15000,2.0514,88.5
16000,1.3111,95.1
17000,2.3673,95.35
18000,2.6934,95.9
19000,3.1823,81.57
20000,2.579,79.34
21000,1.8276,71.41
22000,1.7672,70.09
23000,1.1036,73.16
24000,0.7389,70.48
25000,1.238,70.64
26000,1.1223,75.71
27000,0.7531,69.95
28000,0.7855,68.05
29000,0.7846,68.07
