timestamp,gsr_z,hr_bpm
0,1.9394,88.31
1000,1.7401,84.22
2000,3.3704,85.73
3000,4.4967,82.35
4000,4.4323,82.96
5000,4.2071,81.86
6000,4.1189,82.23
7000,4.5112,77.86
8000,4.5049,78.54
9000,3.7059,72.9
10000,3.6678,67.54
11000,4.3445,67.14
12000,4.5145,67.19
13000,4.4694,71.73
14000,4.4755,71.43
15000,4.5468,76.22
16000,4.5538,76.51
17000,4.5072,80.26
18000,4.4981,78.13
19000,4.506,82.15
20000,4.5089,75.93
21000,4.545,80.3
22000,4.5455,82.42
23000,4.4956,81.97
24000,4.505,78.35
25000,4.4788,70.09
26000,4.514,71.92
27000,4.4444,67.04
28000,4.5095,74.66
29000,4.5562,72.96
