timestamp,gsr_z,hr_bpm
0,2.0144,76.59
1000,1.8714,82.55
2000,2.067,76.05
3000,1.5868,80.53
4000,1.8244,91.79
5000,1.9763,88.37
6000,2.5438,86.88
7000,3.3416,92.95
8000,3.4577,90.22
9000,3.7836,89.75
10000,3.8122,89.65
11000,3.0621,88.43
12000,2.4771,84.83
13000,2.3682,84.43
14000,4.3984,83.83
15000,4.3168,77.03
16000,4.1341,83.44
17000,3.6425,83.18
18000,4.506,80.86
19000,4.5127,76.78
20000,4.3163,80.41
21000,3.4525,85.46
22000,2.7739,86.2
23000,1.8878,84.13
24000,1.0617,75.04
25000,0.9074,80.78
26000,0.8899,77.32
27000,1.4787,77.95
28000,1.2919,83.18
29000,1.4616,83.75
