timestamp,gsr_z,hr_bpm
0,2.8393,82.79
1000,2.5308,86.19
2000,3.7771,87.59
3000,4.2778,86.28
4000,4.5313,81.31
5000,4.3973,74.57
6000,4.0682,78.18
7000,3.3052,83.24
8000,3.264,77.7
9000,4.143,80.66
10000,4.0657,77.32
11000,3.8516,86.41
12000,4.0729,85.07
13000,3.3888,88.69
14000,2.8625,92.08
15000,3.7822,91.39
16000,4.2336,90.5
17000,4.075,90.55
18000,3.2677,96.17
19000,4.4945,88.26
20000,4.4767,80.89
21000,4.5085,84.77
22000,4.452,85.81
23000,4.4754,87.78
24000,3.299,87.75
25000,4.3986,93.7
26000,4.0265,92.77
27000,3.6263,92.91
28000,3.0863,85.11
29000,1.949,80.41
