timestamp,gsr_z,hr_bpm
0,2.3539,70.68
1000,2.596,69.44
2000,2.3804,77.05
3000,2.4986,74.48
4000,3.437,78.65
5000,3.1202,72.13
6000,4.3832,67.54
7000,3.7054,67.94
8000,3.2777,76.72
9000,3.7294,74.36
10000,3.3082,74.54
11000,2.6121,76.74
12000,3.1498,74.63
13000,3.0613,72.69
14000,2.514,73.48
15000,2.2226,72.63
16000,2.1691,75.24
17000,2.3896,71.69
18000,2.1188,73.91
19000,1.1038,66.71
20000,0.8488,67.29
21000,0.8221,68.7
22000,0.774,67.99
23000,0.8042,69.64
24000,1.0575,74.3
25000,0.819,80.46
26000,0.7321,79.57
27000,0.7784,76.12
28000,0.8168,76.73
29000,1.6456,67.9
