timestamp,gsr_z,hr_bpm
0,1.7996,84.75
1000,2.8732,78.44
2000,2.7935,84.72
3000,2.1072,82.01
4000,2.2085,85.2
5000,1.8631,85.82
6000,1.531,88.27
7000,2.2544,93.39
8000,2.747,88.19
9000,2.3553,89.02
10000,2.5535,93.78
11000,2.8357,89.91
12000,2.1199,94.06
13000,1.4119,89.54
14000,1.2651,80.71
15000,0.9189,92.87
16000,0.7883,96.33
17000,0.9939,95.57
18000,1.1823,94.76
19000,0.8482,89.44
20000,1.7695,90.28
21000,1.7394,90.74
22000,1.7684,90.3
23000,1.5469,92.15
24000,1.1714,95.53
25000,0.7831,93.49
26000,0.8456,95.92
27000,0.7848,93.49
28000,0.7733,95.14
29000,0.746,95.14
