timestamp,gsr_z,hr_bpm
0,2.0432,70.73
1000,1.7811,66.59
2000,1.9829,66.7
3000,3.1191,68.5
4000,3.6187,71.05
5000,4.0426,69.2
6000,4.1823,75.31
7000,4.5199,69.2
8000,4.3588,71.06
9000,3.8398,79.24
10000,3.2856,71.66
11000,3.5014,68.35
12000,3.8527,74.36
13000,3.3441,75.22
14000,3.1841,67.16
15000,3.3055,69.94
16000,3.4,69.45
17000,3.5566,67.57
18000,3.9961,70.94
19000,3.971,77.01
20000,4.1479,74.13
21000,4.4857,78.19
22000,4.578,72.7
23000,4.4626,74.48
24000,4.4883,70.17
25000,4.4946,77.54
26000,4.4816,88.17
27000,4.4438,88.88
28000,4.5337,84.39
29000,4.5027,79.48
