timestamp,gsr_z,hr_bpm
0,2.8502,91.65
1000,2.5707,94.02
2000,2.064,96.02
3000,2.3966,96.68
4000,2.6369,87.16
5000,1.9261,91.5
6000,3.4629,94.48
7000,4.4819,85.91
8000,4.4903,89.19
9000,4.4889,86.04
10000,4.5122,80.68
11000,4.3261,83.74
12000,4.4535,84.39
13000,4.4917,84.23
14000,4.3285,81.95
15000,4.3516,84.31
16000,4.4608,81.29
17000,4.4859,87.89
18000,4.5309,89.23
19000,4.4872,89.14
20000,4.5637,85.83
21000,4.487,87.81
22000,4.4704,90.56
23000,4.5033,91.82
24000,4.5225,89.47
25000,4.509,92.12
26000,4.5189,93.22
27000,4.3744,91.11
28000,4.4837,93.9
29000,4.4869,95.36
