timestamp,gsr_z,hr_bpm
0,1.3998,70.9
1000,2.3524,78.34
2000,3.3427,77.87
3000,3.6893,75.18
4000,3.6022,81.14
5000,3.2342,71.11
6000,4.0706,81.1
7000,4.4429,80.58
8000,4.4527,81.96
9000,4.5095,80.16
10000,4.5365,78.0
11000,4.4621,77.98
12000,4.4981,74.35
13000,4.5634,78.55
14000,4.5424,74.47
15000,4.5046,73.05
16000,4.4756,73.09
17000,4.5332,73.92
18000,4.4857,71.01
19000,4.4895,65.94
20000,4.4403,68.43
21000,4.4936,68.74
22000,4.5206,66.73
23000,4.5245,69.31
24000,4.5007,78.2
25000,4.4904,76.64
26000,4.5119,74.63
27000,4.4945,80.68
28000,4.5322,87.96
29000,4.4953,83.31
