timestamp,gsr_z,hr_bpm
0,3.08,77.66
1000,4.4896,69.74
2000,4.4961,74.86
3000,4.5191,75.1
4000,4.5158,70.61
5000,4.4829,66.91
6000,4.4916,74.37
7000,4.3351,73.96
8000,3.6023,74.48
9000,3.6894,75.99
10000,2.0993,66.44
11000,1.8131,67.96
12000,1.4425,70.24
13000,1.2299,69.27
14000,0.8149,66.53
15000,0.8414,67.21
16000,0.7919,68.46
17000,0.7764,67.97
18000,0.8738,73.17
19000,0.8254,66.85
20000,1.2106,72.11
21000,1.4975,77.4
22000,0.9887,69.02
23000,0.8283,70.54
24000,0.7973,67.63
25000,0.9091,68.26
26000,0.8193,67.39
27000,0.7928,73.17
28000,0.7458,78.83
29000,0.8042,82.21
