timestamp,gsr_z,hr_bpm
0,1.8148,80.42
1000,1.1316,78.0
2000,1.9705,82.57
3000,1.5391,79.06
4000,2.1581,83.39
5000,2.2654,86.12
6000,2.6825,85.59
7000,3.5479,84.99
8000,4.4704,83.42
9000,4.4062,80.17
10000,4.442,80.16
11000,4.3778,79.47
12000,3.5253,77.24
13000,3.6962,72.48
14000,3.8682,71.78
15000,4.1568,75.92
16000,4.3676,74.19
17000,4.5292,73.57
18000,4.421,70.65
19000,4.5189,73.84
20000,4.0647,70.19
21000,4.534,75.38
22000,4.4919,76.22
23000,4.4937,78.78
24000,4.4888,82.21
25000,4.2981,82.36
26000,4.3284,86.12
27000,4.4694,86.58
28000,4.2438,83.01
29000,4.5252,80.22
