timestamp,gsr_z,hr_bpm
0,3.6979,66.8
1000,2.9865,78.4
2000,3.2881,79.95
3000,3.0572,78.92
4000,3.3943,81.67
5000,3.9577,75.21
6000,4.5442,81.62
7000,4.4685,78.5
8000,4.4997,73.59
9000,4.5122,70.48
10000,4.452,67.18
11000,4.5531,69.68
12000,4.4901,72.95
13000,4.4987,67.62
14000,4.5169,66.8
15000,4.4461,66.87
16000,4.1789,68.12
17000,4.4666,70.01
18000,4.5248,67.49
19000,4.5118,66.74
20000,4.1209,68.22
21000,4.3915,66.92
22000,4.5021,68.28
23000,4.5067,73.55
24000,4.4174,75.4
25000,4.5165,72.54
26000,4.4948,75.57
27000,4.5316,86.38
28000,4.498,81.31
29000,4.5032,76.18
