timestamp,gsr_z,hr_bpm
0,1.7433,79.2
1000,3.7528,74.4
2000,3.4177,69.62
3000,4.0853,70.21
4000,3.8241,66.38
5000,3.4661,76.97
6000,3.2323,75.7
7000,3.3165,80.16
8000,3.2146,74.56
9000,3.317,69.41
10000,4.4229,71.29
11000,4.5461,72.96
12000,4.5534,75.13
13000,3.9132,75.17
14000,3.0799,75.27
15000,2.3577,76.58
16000,1.8191,84.57
17000,0.9583,76.13
18000,1.4506,68.65
19000,0.8047,67.89
20000,0.8403,68.0
21000,0.7916,71.58
22000,0.7969,76.84
23000,0.7991,79.91
24000,0.7966,73.22
25000,0.8188,79.07
26000,0.7455,80.69
27000,0.8227,75.89
28000,0.7666,74.61
29000,0.8413,76.99
