timestamp,gsr_z,hr_bpm
0,1.7874,74.81
1000,2.5307,79.96
2000,2.7673,77.84
3000,3.2346,86.31
4000,2.6204,89.83
5000,2.4582,83.39
6000,2.7123,86.46
7000,2.6872,84.76
8000,2.7129,82.73
9000,2.2428,82.26
10000,2.6587,77.15
11000,3.5282,77.69
12000,4.282,77.85
13000,3.7465,70.82
14000,4.1405,74.89
15000,4.1821,80.02
16000,3.7716,80.5
17000,3.3363,82.5
18000,4.5421,79.2
19000,4.5224,78.87
20000,4.3775,84.23
21000,4.4471,78.69
22000,4.5026,80.6
23000,4.0956,77.69
24000,4.4392,78.38
25000,4.4206,70.44
26000,4.3875,69.37
27000,4.2997,71.46
28000,4.2739,78.81
29000,4.5018,81.58
