timestamp,gsr_z,hr_bpm
0,2.5794,78.13
1000,2.5352,83.65
2000,2.9309,89.48
3000,2.4601,85.12
4000,2.8943,83.37
5000,2.3281,84.13
6000,3.2077,81.3
7000,3.4715,85.99
8000,3.6838,86.89
9000,3.2474,85.57
10000,2.6035,78.59
11000,2.4628,76.93
12000,2.1183,78.84
13000,1.8782,79.31
14000,2.1676,76.82
15000,2.135,75.16
16000,2.4153,80.54
17000,1.5228,76.2
18000,0.7885,77.66
19000,1.6729,76.08
20000,1.9234,77.64
21000,3.4109,78.69
22000,4.1698,83.06
23000,3.6668,83.18
24000,3.7802,77.49
25000,2.8607,87.48
26000,2.7964,87.15
27000,2.0406,92.97
28000,1.718,92.26
29000,1.396,95.54
