timestamp,gsr_z,hr_bpm
0,1.4236,67.51
1000,2.3563,74.97
2000,2.994,76.36
3000,3.3376,71.73
4000,3.4873,78.31
5000,4.5224,81.72
6000,4.4763,80.96
7000,4.2027,84.8
8000,4.0405,85.44
9000,4.1182,81.37
10000,3.9144,89.26
11000,4.1673,83.64
12000,4.5605,71.01
13000,4.5009,69.45
14000,4.534,71.43
15000,3.6507,70.83
16000,4.4459,76.4
17000,4.5355,74.8
18000,4.5149,67.3
19000,4.4872,67.31
20000,4.3187,73.73
21000,4.5034,67.15
22000,4.522,69.12
23000,4.5108,69.36
24000,4.4505,66.91
25000,4.4934,66.99
26000,4.5241,68.81
27000,4.4366,68.97
28000,4.5041,73.57
29000,4.4829,75.02
