timestamp,gsr_z,hr_bpm
0,1.8508,90.09
1000,2.0522,83.43
2000,1.9135,86.51
3000,2.6548,89.62
4000,2.8593,76.67
5000,3.7485,76.6
6000,3.9028,72.55
7000,3.8835,79.7
8000,4.4784,84.61
9000,3.8673,78.94
10000,3.8987,76.67
11000,4.4542,77.97
12000,4.3623,75.46
13000,4.1943,82.01
14000,4.4728,85.74
15000,4.5055,88.85
16000,4.4944,86.95
17000,4.4961,90.84
18000,4.5038,89.55
19000,4.5209,76.04
20000,4.4816,72.45
21000,4.484,75.12
22000,4.5328,72.03
23000,4.4912,72.27
24000,3.9634,72.85
25000,4.204,73.22
26000,4.519,76.4
27000,4.5398,84.79
28000,4.5303,84.09
29000,4.449,86.29
