timestamp,gsr_z,hr_bpm
0,1.76,77.87
1000,1.8829,82.38
2000,2.0862,82.16
3000,2.4468,76.5
4000,1.9944,79.47
5000,2.5102,88.48
6000,2.6328,87.5
7000,3.4751,82.57
8000,3.4488,82.44
9000,4.0042,86.25
10000,3.4804,88.46
11000,3.6227,90.84
12000,2.8924,96.06
13000,2.2679,86.33
14000,1.4129,81.94
15000,1.1721,79.94
16000,0.7745,84.85
17000,0.8723,90.04
18000,0.7364,87.97
19000,0.7982,88.87
20000,0.7872,89.54
21000,0.8455,93.11
22000,0.9648,88.39
23000,0.7724,90.48
24000,0.7741,94.78
25000,0.8055,95.92
26000,1.244,94.8
27000,2.0203,94.63
28000,3.4024,92.82
29000,3.1879,88.41
