timestamp,gsr_z,hr_bpm
0,2.3301,91.99
1000,2.5512,82.29
2000,1.6992,83.13
3000,1.7904,90.33
4000,1.7249,88.86
5000,2.2431,94.99
6000,2.4371,96.79
7000,2.9469,96.3
8000,3.4869,87.37
9000,4.1081,87.83
10000,3.8304,89.3
11000,4.4078,85.96
12000,4.5058,91.92
13000,4.4872,95.02
14000,4.4675,92.83
15000,4.4918,95.69
16000,4.4928,94.37
17000,4.5213,92.84
18000,4.3385,95.33
19000,4.4853,93.53
20000,4.4906,93.06
21000,4.511,88.86
22000,4.5106,88.42
23000,4.5004,90.83
24000,4.505,95.98
25000,4.445,93.45
26000,4.5236,85.07
27000,4.5294,92.19
28000,4.4619,90.89
29000,4.4926,93.25
