timestamp,gsr_z,hr_bpm
0,0.8722,86.54
1000,1.0266,78.52
2000,0.9749,77.49
3000,1.163,75.56
4000,1.3026,71.17
5000,2.1674,66.57
6000,2.8698,67.81
7000,2.349,71.55
8000,2.6006,73.59
9000,3.8356,76.93
10000,4.5136,79.22
11000,4.467,79.98
12000,4.5043,79.27
13000,4.494,80.09
14000,4.4932,78.48
15000,4.2781,75.81
16000,4.3136,79.62
17000,4.5149,78.14
18000,4.4828,81.11
19000,4.5148,81.02
20000,4.4872,87.94
21000,4.4916,86.43
22000,4.5265,80.15
23000,4.5062,83.52
24000,4.4556,78.43
25000,4.4586,75.94
26000,4.4936,80.27
27000,4.4887,78.57
28000,4.4803,81.75
29000,4.4861,77.24
