timestamp,gsr_z,hr_bpm
0,2.5051,95.7
1000,2.7896,95.5
2000,4.0861,96.09
3000,4.5588,96.25
4000,4.4904,96.34
5000,4.5341,94.7
6000,4.4973,96.32
7000,4.2403,95.88
8000,3.2779,94.86
9000,2.6698,95.87
10000,2.4349,93.42
11000,1.3893,94.22
12000,2.0302,90.58
13000,1.8397,89.45
14000,1.1802,81.52
15000,0.7915,83.6
16000,1.4952,80.72
17000,1.4848,81.89
18000,1.1593,81.45
19000,0.7563,95.73
20000,0.7997,96.0
21000,1.6761,94.88
22000,1.0975,87.09
23000,0.8124,92.32
24000,0.8322,90.34
25000,0.8329,93.93
26000,0.7973,95.51
27000,0.8352,96.37
28000,0.7639,87.53
29000,0.8398,91.46
