timestamp,gsr_z,hr_bpm
0,1.4769,66.32
1000,1.6741,66.78
2000,1.4691,68.44
3000,2.8459,67.61
4000,2.3345,67.89
5000,2.4372,71.37
6000,1.8349,67.98
7000,1.7233,66.95
8000,1.4198,67.41
9000,1.245,67.66
10000,1.5751,69.59
11000,1.6603,68.3
12000,1.5515,66.8
13000,1.3753,68.03
14000,1.5693,67.41
15000,0.8174,67.38
16000,0.7614,66.34
17000,0.7922,67.8
18000,0.8171,68.07
19000,1.4783,68.25
20000,2.1264,71.25
21000,1.0008,71.65
22000,0.7748,72.75
23000,0.7382,73.24
24000,0.7961,76.17
25000,0.7628,70.52
26000,0.7883,67.83
27000,0.8228,66.83
28000,0.7791,67.41
29000,0.87,77.53
