timestamp,gsr_z,hr_bpm
0,1.3229,68.25
1000,1.6029,67.38
2000,1.8273,69.27
3000,2.2132,79.18
4000,3.3733,81.32
5000,3.9373,84.8
6000,4.0638,86.75
7000,4.2647,76.93
8000,4.5214,73.81
9000,4.497,70.53
10000,4.4971,71.89
11000,4.4834,70.37
12000,4.4718,72.02
13000,4.5479,72.72
14000,4.424,72.4
15000,4.5228,67.08
16000,4.4942,76.94
17000,3.5129,78.26
18000,4.4381,75.71
19000,4.4869,70.49
20000,4.5113,71.72
21000,4.5279,73.38
22000,4.2819,78.18
23000,4.4644,79.1
24000,4.4996,76.8
25000,4.4758,73.07
26000,4.5027,72.41
27000,4.5387,75.96
28000,4.4586,77.74
29000,4.3988,77.35
