timestamp,gsr_z,hr_bpm
0,2.0302,83.12
1000,2.6967,82.55
2000,3.506,84.34
3000,4.1389,81.79
4000,4.0684,86.06
5000,4.5279,90.35
6000,4.4949,83.43
7000,4.5195,82.22
8000,4.5357,84.85
9000,4.4379,83.65
10000,4.4783,76.17
11000,4.5342,72.93
12000,4.5017,72.34
13000,4.5277,71.87
14000,4.4665,72.11
15000,4.4834,72.86
16000,4.5,71.92
17000,4.5193,67.36
18000,4.5173,79.84
19000,4.3596,78.23
20000,4.4992,78.18
21000,4.505,79.87
22000,4.5116,82.27
23000,4.4448,73.81
24000,4.491,85.45
25000,4.5606,82.3
26000,4.476,75.48
27000,4.4523,71.79
28000,4.4999,70.28
29000,4.5067,74.33
