timestamp,gsr_z,hr_bpm
0,2.8611,95.65
1000,2.866,89.6
2000,2.1994,89.65
3000,2.3664,86.69
4000,1.7321,87.89
5000,1.1587,82.0
6000,1.4807,84.86
7000,1.3548,94.29
8000,1.5942,92.43
9000,0.816,95.73
10000,0.8009,93.34
11000,0.752,91.64
12000,0.8407,91.88
13000,0.8092,87.68
14000,0.7946,82.05
15000,0.8602,83.26
16000,0.9814,88.16
17000,1.5254,83.93
18000,1.0718,78.33
19000,0.9292,73.93
20000,0.7706,75.67
21000,0.8036,79.87
22000,0.8666,81.75
23000,0.8035,88.43
24000,0.8058,89.94
25000,1.0043,95.41
26000,0.725,95.86
27000,0.8505,93.03
28000,0.8355,92.79
29000,0.7705,95.25
