timestamp,gsr_z,hr_bpm
0,2.2199,88.38
1000,2.5738,86.34
2000,2.6765,83.27
3000,1.9535,85.27
4000,2.2928,84.02
5000,2.4641,82.86
6000,2.2191,83.24
7000,1.7552,80.22
8000,2.1847,86.18
9000,2.189,83.6
10000,2.6516,84.31
11000,3.0895,89.29
12000,4.4819,93.13
13000,4.5063,94.14
14000,4.47,90.07
15000,3.9145,93.13
16000,4.4998,90.56
17000,4.4851,88.54
18000,4.5007,82.47
19000,4.511,89.42
20000,4.4529,90.71
21000,4.5077,92.55
22000,4.5613,96.17
23000,4.4552,96.01
24000,4.5233,95.27
25000,4.4681,94.35
26000,4.5153,95.61
27000,4.486,95.52
28000,4.4803,94.45
29000,4.4761,95.84
