timestamp,gsr_z,hr_bpm
0,4.5141,94.8
1000,4.2908,89.59
2000,3.4724,86.76
3000,2.3012,82.34
4000,1.2948,85.33
5000,1.1136,80.11
6000,1.4144,73.99
7000,1.2047,79.4
8000,0.8022,73.62
9000,0.7792,83.28
10000,0.8354,79.71
11000,1.1166,78.31
12000,0.7594,83.87
13000,0.839,90.74
14000,1.973,94.03
15000,2.8906,93.14
16000,3.4855,95.93
17000,4.5018,93.86
18000,4.2716,89.2
19000,3.5451,86.49
20000,3.5236,84.08
21000,2.5236,79.21
22000,2.353,82.59
23000,1.4215,75.41
24000,2.2027,79.43
25000,1.6572,85.73
26000,1.7077,94.84
27000,0.9587,88.48
28000,2.6694,88.87
29000,2.746,85.39
