timestamp,gsr_z,hr_bpm
0,2.1119,83.8
1000,2.8105,91.02
2000,2.9332,87.21
3000,2.5306,81.31
4000,2.5389,80.43
5000,2.4604,76.41
6000,2.497,76.67
7000,3.029,74.43
8000,3.762,79.06
9000,3.8782,76.21
10000,3.9979,69.36
11000,4.4816,71.31
12000,4.4869,74.81
13000,4.5024,83.89
14000,4.5108,84.24
15000,4.5301,82.89
16000,4.4907,79.0
17000,4.465,80.72
18000,4.4528,74.28
19000,4.4901,81.71
20000,4.2616,75.91
21000,4.1885,82.65
22000,4.5076,82.46
23000,4.4665,86.45
24000,4.4989,83.27
25000,4.3765,78.82
26000,4.5145,79.68
27000,4.4785,77.96
28000,4.5481,84.84
29000,4.4965,87.37
