timestamp,gsr_z,hr_bpm
0,1.3935,86.51
1000,0.9976,87.96
2000,2.3303,85.85
3000,2.1366,84.4
4000,2.1877,85.76
5000,1.7024,90.03
6000,1.9091,88.29
7000,2.0509,88.0
8000,2.0296,93.61
9000,2.1886,86.49
10000,2.7258,93.79
11000,3.2155,96.3
12000,3.739,95.89
13000,4.3101,93.28
14000,4.4982,93.74
15000,3.9563,96.56
16000,4.4879,93.52
17000,4.5071,88.13
18000,4.5189,80.51
19000,4.4394,85.18
20000,4.505,79.59
21000,4.4687,77.16
22000,4.4887,73.93
23000,4.4585,82.67
24000,4.4893,95.72
25000,4.5146,93.17
26000,4.4907,85.92
27000,4.5089,88.73
28000,4.4734,94.06
29000,4.5169,89.37
