timestamp,gsr_z,hr_bpm
0,2.4726,87.49
1000,2.4104,88.95
2000,2.3874,87.35
3000,2.6292,84.3
4000,2.124,84.14
5000,2.4699,81.47
6000,1.654,82.09
7000,1.0575,85.55
8000,0.7863,88.2
9000,0.7721,90.32
10000,1.4111,90.6
11000,0.8348,95.76
12000,0.7595,85.66
13000,0.7288,89.86
14000,0.7924,85.51
15000,0.9528,77.96
16000,0.831,76.48
17000,0.7994,82.08
18000,0.748,89.96
19000,0.7833,93.83
20000,0.7635,91.7
21000,0.824,95.28
22000,0.8161,95.9
23000,0.7921,94.01
24000,0.7972,84.43
25000,0.7756,87.52
26000,0.8301,90.93
27000,0.7802,87.06
28000,0.7729,89.32
29000,0.8222,92.34
