timestamp,gsr_z,hr_bpm
0,1.1632,66.6
1000,1.3868,66.68
2000,2.1689,66.77
3000,2.7575,70.16
4000,3.5358,67.78
5000,4.3728,66.97
6000,4.4149,66.45
7000,4.3671,66.99
8000,4.177,76.01
9000,3.7848,67.97
10000,4.2535,70.13
11000,4.3478,73.65
12000,4.0777,75.46
13000,4.4853,73.39
14000,4.0722,78.04
15000,3.2031,75.4
16000,2.764,75.54
17000,3.8109,73.1
18000,3.6508,70.54
19000,3.893,71.31
20000,4.3094,77.4
21000,4.3739,68.63
22000,4.3927,67.19
23000,3.8815,67.54
24000,3.9956,68.54
25000,4.4815,66.99
26000,4.4847,71.8
27000,4.53,68.75
28000,4.4881,76.58
29000,4.5107,74.86
