timestamp,gsr_z,hr_bpm
0,2.1528,72.12
1000,1.3598,68.01
2000,1.3592,77.27
3000,1.0109,85.12
4000,1.1911,81.75
5000,0.772,76.45
6000,0.7662,75.14
7000,0.7869,77.09
8000,2.1425,70.21
9000,2.2746,68.08
10000,2.9076,75.59
11000,2.6649,73.87
12000,4.1097,71.55
13000,4.4653,67.43
14000,3.8146,69.06
15000,3.5039,69.81
16000,3.4841,77.17
17000,2.4313,72.62
18000,2.5705,69.13
19000,2.0065,67.7
20000,1.6688,66.62
21000,0.7837,72.11
22000,0.7493,73.11
23000,0.8034,77.48
24000,0.7679,80.26
25000,0.7684,77.57
26000,0.7457,81.59
27000,0.7854,82.32
28000,0.8134,84.06
29000,0.9787,86.41
