timestamp,gsr_z,hr_bpm
0,1.9116,84.07
1000,2.523,91.53
2000,2.1083,88.45
3000,2.193,84.43
4000,1.761,85.85
5000,1.7444,83.08
6000,2.319,80.8
7000,1.9134,78.51
8000,2.5266,74.71
9000,2.5225,73.28
10000,3.6212,77.42
11000,4.0637,83.09
12000,4.4781,74.97
13000,4.4867,76.18
14000,4.5018,70.94
15000,4.4553,70.88
16000,4.4644,67.44
17000,4.4829,73.67
18000,4.5724,68.26
19000,4.498,71.92
20000,4.54,66.91
21000,4.5096,67.03
22000,4.482,66.85
23000,4.491,71.56
24000,4.5039,74.61
25000,4.4948,79.12
26000,4.4772,71.25
27000,4.4797,74.23
28000,4.5238,80.05
29000,4.5083,79.55
