timestamp,gsr_z,hr_bpm
0,1.8874,73.09
1000,1.1129,72.41
2000,0.7993,76.19
3000,1.2299,81.74
4000,0.9206,83.9
5000,0.7957,83.36
6000,0.8764,69.83
7000,0.8055,79.78
8000,1.086,73.45
9000,0.7728,66.66
10000,0.8047,71.99
11000,0.7858,78.01
12000,0.8111,82.27
13000,0.7876,77.76
14000,0.9102,85.3
15000,0.7295,94.17
16000,1.0976,85.38
17000,0.7837,85.11
18000,0.8341,80.99
19000,0.8353,80.62
20000,0.8451,80.81
21000,0.7804,80.51
22000,0.8318,87.54
23000,0.7898,84.76
24000,0.7843,80.89
25000,0.8166,77.24
26000,0.8484,74.83
27000,0.8023,74.19
28000,0.8304,76.17
29000,0.8254,75.17
