timestamp,gsr_z,hr_bpm
0,2.6987,81.54
1000,2.4241,76.14
2000,3.6205,80.29
3000,4.4793,81.31
4000,4.4845,93.24
5000,4.5247,91.49
6000,4.4412,94.89
7000,4.3968,95.76
8000,4.5028,95.69
9000,4.5051,93.16
10000,4.0301,89.53
11000,4.2924,92.46
12000,3.733,85.39
13000,3.3034,86.13
14000,3.2664,91.22
15000,3.8211,94.05
16000,4.1936,92.25
17000,4.5594,89.38
18000,4.5165,88.9
19000,4.5222,96.12
20000,3.8052,94.95
21000,4.4501,96.29
22000,4.5698,92.26
23000,4.5062,96.47
24000,4.1713,92.24
25000,4.484,96.18
26000,4.4701,95.7
27000,4.4773,88.45
28000,4.5151,86.79
29000,4.5017,84.8
