timestamp,gsr_z,hr_bpm
0,3.5254,67.71
1000,3.5008,75.04
2000,3.9967,69.56
3000,4.4809,74.58
4000,4.5226,70.46
5000,4.1489,82.2
6000,4.4954,76.54
7000,4.4651,69.92
8000,4.5313,71.05
9000,4.4563,75.33
10000,4.4827,68.37
11000,4.4746,69.83
12000,4.5532,69.03
13000,4.521,81.25
14000,4.5194,78.57
15000,4.4823,80.63
16000,4.4856,81.32
17000,4.5076,79.55
18000,4.4914,80.61
19000,4.5154,84.53
20000,4.4842,87.03
21000,4.5277,78.41
22000,4.1629,77.66
23000,4.5117,79.61
24000,4.4743,70.59
25000,4.5035,73.87
26000,4.436,75.06
27000,4.5122,72.72
28000,4.4807,68.34
29000,4.48,78.54
