timestamp,gsr_z,hr_bpm
0,2.6531,75.99
1000,2.1725,72.66
2000,1.5686,69.86
3000,1.8573,70.75
4000,1.5318,67.82
5000,1.4621,67.5
6000,1.731,68.78
7000,1.7665,71.91
8000,0.7827,75.11
9000,0.8283,71.34
10000,0.7518,67.06
11000,1.053,71.68
12000,0.7855,74.06
13000,0.8817,71.7
14000,0.816,76.62
15000,1.0482,73.66
16000,0.8358,77.73
17000,0.7619,78.76
18000,0.7142,78.22
19000,0.7929,80.62
20000,2.5189,73.01
21000,3.4938,69.47
22000,3.8133,69.43
23000,3.0869,66.6
24000,3.6118,70.66
25000,3.0374,79.43
26000,2.9584,75.12
27000,2.6203,72.96
28000,2.3231,76.0
29000,2.2291,69.77
