timestamp,gsr_z,hr_bpm
0,1.635,70.27
1000,3.596,68.16
2000,4.5142,66.38
3000,4.5606,73.93
4000,4.5332,75.31
5000,4.5258,68.03
6000,4.4866,67.14
7000,4.4712,71.31
8000,4.509,77.92
9000,4.5315,72.54
10000,4.4847,75.8
11000,4.2028,70.96
12000,4.3118,69.08
13000,4.522,68.68
14000,3.9231,67.23
15000,4.4554,66.91
16000,4.0183,69.25
17000,4.4509,76.88
18000,4.4453,73.93
19000,4.567,74.89
20000,4.3324,75.1
21000,4.5521,73.0
22000,4.4825,79.54
23000,4.5025,82.3
24000,4.5364,86.57
25000,4.5059,79.06
26000,4.4934,71.91
27000,4.4995,66.67
28000,4.4408,68.36
29000,4.4719,68.92
