timestamp,gsr_z,hr_bpm
0,1.6366,86.69
1000,1.6146,90.47
2000,1.4746,91.05
3000,1.3612,86.5
4000,1.3377,87.59
5000,2.1194,90.85
6000,2.874,92.07
7000,2.7054,88.14
8000,3.1157,92.05
9000,3.4318,87.65
10000,3.8966,84.86
11000,3.8681,79.79
12000,4.3197,86.4
13000,4.5228,82.94
14000,4.5338,77.92
15000,4.5076,86.61
16000,4.4979,87.19
17000,4.5405,82.05
18000,4.487,77.92
19000,4.4792,79.14
20000,4.2768,81.82
21000,4.4887,77.23
22000,4.4999,80.67
23000,4.5517,74.06
24000,4.5022,72.27
25000,4.0441,76.77
26000,4.3824,67.46
27000,4.5577,70.43
28000,4.5002,71.72
29000,4.4695,75.45
