timestamp,gsr_z,hr_bpm
0,2.6734,72.54
1000,1.8967,71.07
2000,1.9754,75.16
3000,2.6443,79.58
4000,2.8465,78.91
5000,3.5906,81.37
6000,2.9999,83.6
7000,3.5957,78.19
8000,3.742,75.06
9000,3.4741,78.01
10000,3.4268,78.82
11000,3.6233,73.56
12000,3.0355,75.95
13000,3.5992,77.4
14000,4.1239,67.9
15000,4.5188,75.29
16000,4.5427,81.0
17000,3.8452,78.36
18000,3.4966,77.35
19000,3.0738,72.75
20000,3.43,73.95
21000,4.334,76.85
22000,4.3704,75.41
23000,4.5334,70.19
24000,4.529,80.08
25000,4.5089,92.64
26000,4.4377,92.73
27000,3.597,87.95
28000,4.4704,88.61
29000,4.4582,85.47
