timestamp,gsr_z,hr_bpm
0,3.2532,89.79
1000,3.1064,90.07
2000,3.1504,84.35
3000,2.3244,84.29
4000,2.5677,72.1
5000,2.3804,79.32
6000,2.078,83.7
7000,2.2598,81.8
8000,2.009,78.53
9000,2.3658,73.44
10000,1.7723,77.45
11000,1.947,81.6
12000,1.1889,80.03
13000,0.8318,77.72
14000,1.1148,76.91
15000,1.005,77.12
16000,1.5299,80.16
17000,1.4137,76.18
18000,0.7597,87.32
19000,0.8179,92.56
20000,0.7904,92.21
21000,1.2026,91.8
22000,0.7685,86.75
23000,0.8573,82.29
24000,1.3101,85.89
25000,2.0452,86.26
26000,2.3774,79.71
27000,2.3634,89.32
28000,2.378,87.98
29000,1.9397,89.13
