timestamp,gsr_z,hr_bpm
0,2.8065,81.39
1000,3.1144,83.2
2000,2.8771,88.48
3000,3.3697,93.05
4000,2.9521,94.47
5000,3.6058,90.01
6000,3.842,90.93
7000,4.4477,92.36
8000,4.4579,90.6
9000,4.2065,83.83
10000,3.2683,84.1
11000,3.4197,88.12
12000,3.4491,83.41
13000,3.8401,80.43
14000,4.3611,82.39
15000,4.132,72.73
16000,4.4885,81.73
17000,4.3755,82.44
18000,4.3049,76.22
19000,4.5818,69.17
20000,4.491,75.81
21000,4.502,83.28
22000,4.5434,89.52
23000,4.4333,78.58
24000,4.4867,84.72
25000,4.4794,84.6
26000,4.4958,91.63
27000,4.5089,89.85
28000,4.4529,94.74
29000,4.5339,95.75
