timestamp,gsr_z,hr_bpm
0,3.0753,82.23
1000,3.3259,80.07
2000,3.1342,74.11
3000,3.0305,73.58
4000,3.8588,73.03
5000,4.1533,77.52
6000,4.4778,76.76
7000,4.5159,75.7
8000,4.4969,74.3
9000,4.5577,71.82
10000,4.5231,71.03
11000,4.0344,71.63
12000,4.4566,77.33
13000,4.5012,74.33
14000,4.4909,73.0
15000,4.4469,72.65
16000,4.5238,73.79
17000,4.4807,67.35
18000,4.4694,69.37
19000,4.4958,67.83
20000,4.5035,74.58
21000,4.4998,75.53
22000,4.4494,72.67
23000,4.4432,68.43
24000,4.5097,70.82
25000,4.5113,72.27
26000,4.5049,77.06
27000,4.5096,78.66
28000,4.5023,75.74
29000,4.4833,79.0
