timestamp,gsr_z,hr_bpm
0,2.9325,81.45
1000,2.8589,77.77
2000,2.9587,76.6
3000,3.3142,82.21
4000,3.2873,81.46
5000,3.4972,84.24
6000,3.6722,86.69
7000,3.5263,87.09
8000,4.1329,81.78
9000,4.4874,87.6
10000,4.398,92.8
11000,3.9368,94.64
12000,4.3769,94.62
13000,4.5227,95.65
14000,4.4734,91.76
15000,4.5223,94.69
16000,4.4681,96.15
17000,4.4866,89.26
18000,4.3865,87.54
19000,4.4553,94.82
20000,4.4789,93.93
21000,4.5302,90.06
22000,4.4982,91.39
23000,4.4932,95.52
24000,4.5052,90.5
25000,4.4943,88.88
26000,4.48,82.94
27000,4.5131,81.17
28000,4.5011,72.99
29000,4.5175,83.47
