timestamp,gsr_z,hr_bpm
0,0.8593,80.34
1000,1.1865,79.03
2000,2.0765,75.14
3000,2.1906,77.75
4000,2.4134,79.27
5000,2.8481,76.75
6000,3.2037,75.24
7000,3.2957,77.62
8000,3.3805,79.58
9000,2.0333,79.97
10000,2.7898,85.85
11000,2.7852,75.55
12000,2.1314,67.32
13000,1.9078,70.14
14000,1.4002,71.76
15000,1.1976,71.64
16000,0.9316,67.29
17000,0.8308,76.76
18000,1.1459,67.26
19000,1.2104,72.28
20000,0.921,68.14
21000,0.8045,70.6
22000,0.8085,67.66
23000,1.0818,71.47
24000,0.8462,70.18
25000,0.7928,68.77
26000,0.8187,72.53
27000,0.778,74.38
28000,0.7149,69.07
29000,0.8151,69.48
