timestamp,gsr_z,hr_bpm
0,3.3024,87.86
1000,2.4987,93.45
2000,2.956,93.93
3000,1.9163,94.97
4000,1.8826,92.33
5000,3.2486,89.0
6000,4.08,93.7
7000,4.553,94.43
8000,4.5258,91.85
9000,4.5022,89.14
10000,4.4836,93.24
11000,4.484,88.33
12000,4.4919,91.45
13000,4.4995,90.7
14000,4.5186,90.19
15000,4.4761,92.54
16000,4.1469,94.93
17000,4.4288,90.47
18000,4.5236,93.68
19000,4.5217,96.1
20000,4.4405,88.25
21000,4.5235,88.2
22000,3.8344,87.22
23000,3.7129,89.73
24000,3.4194,90.08
25000,2.6846,94.44
26000,2.0153,94.7
27000,1.0976,90.64
28000,0.7964,92.41
29000,0.832,86.15
