timestamp,gsr_z,hr_bpm
0,1.562,86.53
1000,1.8966,75.13
2000,2.7485,71.19
3000,2.5,74.65
4000,2.8937,76.72
5000,3.0653,75.54
6000,2.6309,70.85
7000,2.4519,70.51
8000,2.9297,67.15
9000,3.0193,66.37
10000,2.8939,67.5
11000,2.8832,67.84
12000,3.3804,67.05
13000,3.2733,67.24
14000,2.9367,71.16
15000,2.5498,73.14
16000,3.3668,67.46
17000,4.0326,66.89
18000,3.7958,72.82
19000,4.1922,72.8
20000,4.5507,73.09
21000,4.4811,76.57
22000,4.5298,79.49
23000,4.2163,81.55
24000,4.5307,74.58
25000,4.4854,72.31
26000,4.4853,67.82
27000,4.4947,66.68
28000,4.4923,69.97
29000,4.5178,68.75
