timestamp,gsr_z,hr_bpm
0,2.3547,90.66
1000,1.7767,90.7
2000,1.8726,84.71
3000,1.724,83.75
4000,1.4116,84.52
5000,0.8329,83.44
6000,0.9351,85.57
7000,1.372,84.09
8000,1.5414,87.77
9000,1.4093,83.78
10000,1.3008,82.91
11000,1.5791,78.75
12000,2.4483,87.68
13000,3.8352,91.78
14000,3.7007,90.85
15000,3.3135,96.36
16000,3.5724,96.17
17000,2.9051,94.85
18000,2.6406,95.04
19000,1.7404,91.82
20000,0.8149,94.21
21000,0.8,93.57
22000,0.8018,90.0
23000,0.7888,96.38
24000,0.8297,85.87
25000,0.8791,77.76
26000,0.8504,78.52
27000,0.8368,76.89
28000,0.8761,72.21
29000,0.8237,68.46
