timestamp,gsr_z,hr_bpm
0,2.5548,76.28
1000,2.6024,74.4
2000,2.6857,86.08
3000,3.1854,82.04
4000,2.8787,78.75
5000,2.5791,79.61
6000,2.9554,79.21
7000,3.2267,75.78
8000,2.7722,69.57
9000,3.0955,67.98
10000,3.3501,67.96
11000,3.5,74.93
12000,3.2469,73.46
13000,2.5662,68.12
14000,2.922,69.2
15000,3.4163,66.94
16000,3.201,71.38
17000,3.2718,75.59
18000,3.4401,69.41
19000,4.5118,71.27
20000,4.5646,79.75
21000,4.4799,76.06
22000,4.1516,70.0
23000,4.2913,73.35
24000,4.5645,76.04
25000,4.525,77.46
26000,4.2258,80.14
27000,4.4816,85.69
28000,4.4881,87.32
29000,4.3848,84.04
