timestamp,gsr_z,hr_bpm
0,2.7673,83.84
1000,3.147,79.41
2000,3.5017,79.55
3000,4.5202,76.11
4000,4.5108,76.59
5000,3.8756,74.01
6000,3.5912,81.07
7000,4.142,86.77
8000,3.0571,91.81
9000,2.7563,91.35
10000,3.025,90.12
11000,2.9691,83.15
12000,3.4067,81.49
13000,3.3587,79.07
14000,3.2446,78.04
15000,3.0477,74.07
16000,3.5154,81.57
17000,4.563,74.17
18000,3.7439,77.18
19000,3.3151,74.81
20000,2.217,84.07
21000,2.3804,80.91
22000,1.7545,76.99
23000,1.5335,75.92
24000,1.1668,74.87
25000,0.8296,76.71
26000,0.8341,78.44
27000,2.1792,80.84
28000,2.6619,75.09
29000,3.3442,76.24
