timestamp,gsr_z,hr_bpm
0,2.5889,67.41
1000,2.2566,66.96
2000,2.9661,66.34
3000,3.155,67.32
4000,3.0994,68.64
5000,2.7911,67.03
6000,2.5071,66.89
7000,2.6439,71.25
8000,3.1444,69.13
9000,2.8148,66.88
10000,3.0252,67.25
11000,2.6485,71.8
12000,3.1852,76.29
13000,2.2995,77.37
14000,2.6356,68.85
15000,3.0007,67.11
16000,3.0791,69.22
17000,2.6679,68.88
18000,3.1159,70.5
19000,3.1197,71.03
20000,3.4418,72.11
21000,4.5191,83.37
22000,4.5223,77.92
23000,4.5214,73.68
24000,4.5214,76.38
25000,4.4864,77.64
26000,4.5641,72.24
27000,4.4702,72.68
28000,4.4732,81.15
29000,4.5196,81.43
