timestamp,gsr_z,hr_bpm
0,3.2375,87.66
1000,3.8677,88.3
2000,3.9348,85.46
3000,3.3999,84.61
4000,4.5438,96.09
5000,4.4902,92.76
6000,4.5203,90.15
7000,4.5142,92.42
8000,4.5272,86.56
9000,4.493,87.92
10000,4.4732,88.61
11000,4.4013,83.56
12000,4.5001,85.83
13000,4.4791,88.01
14000,4.5592,81.15
15000,4.5089,80.79
16000,4.4851,82.23
17000,4.4795,86.02
18000,4.4696,86.12
19000,4.4542,88.47
20000,4.5012,85.86
21000,4.4929,86.97
22000,4.543,88.85
23000,4.5052,88.79
24000,4.4473,90.88
25000,4.4721,88.98
26000,4.4812,87.38
27000,4.5262,77.86
28000,4.4714,79.89
29000,4.4645,80.49
