timestamp,gsr_z,hr_bpm
0,3.05,80.49
1000,3.2669,80.74
2000,3.1667,85.3
3000,3.3331,88.04
4000,4.4702,86.4
5000,4.5104,95.76
6000,4.494,90.16
7000,4.5056,85.06
8000,4.4832,80.48
9000,4.467,83.55
10000,4.4868,85.68
11000,4.5041,78.45
12000,4.4049,77.24
13000,4.483,81.66
14000,4.5158,79.1
15000,4.4854,74.07
16000,4.4553,75.75
17000,4.5088,80.84
18000,4.4834,75.98
19000,4.4727,73.46
20000,4.4417,67.77
21000,4.4861,70.62
22000,4.4956,70.3
23000,4.538,73.15
24000,4.4865,82.91
25000,4.4937,81.55
26000,4.4715,76.35
27000,4.5355,76.0
28000,4.4787,76.59
29000,4.4754,81.71
