timestamp,gsr_z,hr_bpm
0,2.3981,77.14
1000,2.3391,69.2
2000,3.5813,70.82
3000,3.5334,69.11
4000,4.1864,72.83
5000,4.4007,76.22
6000,4.3838,78.17
7000,4.2591,80.36
8000,4.5095,88.48
9000,4.489,85.85
10000,4.297,76.3
11000,3.851,71.51
12000,3.4612,66.95
13000,3.0398,75.34
14000,3.5598,85.36
15000,3.6462,85.69
16000,3.8608,79.3
17000,4.5422,71.55
18000,4.4976,72.37
19000,4.5173,72.84
20000,4.4736,75.6
21000,3.8576,66.74
22000,3.85,74.07
23000,4.0178,75.94
24000,3.4991,81.3
25000,3.8481,77.36
26000,4.5173,78.42
27000,4.5257,79.5
28000,4.5199,78.43
29000,4.4935,80.57
