timestamp,gsr_z,hr_bpm
0,3.1037,82.14
1000,3.9843,80.17
2000,4.3081,79.16
3000,4.5256,93.83
4000,4.4571,90.26
5000,4.5452,90.69
6000,4.4566,88.3
7000,4.5052,87.58
8000,4.4895,87.87
9000,4.3878,77.81
10000,4.4437,74.99
11000,4.4723,84.63
12000,4.4233,86.93
13000,4.3992,86.45
14000,3.5236,79.49
15000,3.8189,83.01
16000,4.5488,86.76
17000,4.485,90.05
18000,4.4838,88.8
19000,4.4946,86.92
20000,4.5166,78.87
21000,4.4754,81.77
22000,4.504,87.86
23000,4.5401,87.12
24000,4.5101,78.33
25000,4.475,82.5
26000,4.4762,80.73
27000,4.4934,86.42
28000,4.4648,82.0
29000,4.5134,77.97
