timestamp,gsr_z,hr_bpm
0,1.7362,67.14
1000,2.3637,67.68
2000,1.8972,72.21
3000,2.6426,67.68
4000,2.8903,71.99
5000,1.4766,75.5
6000,1.8732,73.6
7000,2.6836,71.71
8000,2.5429,75.97
9000,2.1272,82.58
10000,1.3952,80.79
11000,1.4698,91.17
12000,1.0294,89.38
13000,1.9382,88.14
14000,2.1043,82.87
15000,2.0778,75.73
16000,3.0168,82.81
17000,3.4417,82.21
18000,4.4827,78.55
19000,4.5045,76.99
20000,3.877,75.41
21000,4.3019,75.21
22000,3.4881,82.77
23000,3.2616,82.95
24000,2.9358,76.74
25000,3.3712,77.09
26000,3.1891,75.75
27000,2.5864,73.52
28000,2.1755,72.88
29000,1.1288,71.77
