timestamp,gsr_z,hr_bpm
0,1.9479,95.66
1000,1.4568,94.85
2000,1.4855,91.93
3000,1.2304,95.22
4000,1.7207,95.14
5000,1.9647,88.29
6000,2.2467,84.5
7000,2.8652,81.04
8000,2.758,86.29
9000,1.9066,87.22
10000,2.5695,82.54
11000,3.0264,82.4
12000,3.6965,78.12
13000,4.0432,83.78
14000,4.2611,82.15
15000,4.2222,83.81
16000,4.5122,85.11
17000,4.4944,85.92
18000,3.744,85.94
19000,4.5058,88.03
20000,4.4912,88.09
21000,4.5315,95.79
22000,4.5117,95.38
23000,4.5078,90.38
24000,4.5609,80.58
25000,4.5555,84.74
26000,4.4629,83.36
27000,4.4637,83.29
28000,4.5027,80.41
29000,4.5095,87.38
