timestamp,gsr_z,hr_bpm
0,3.2748,83.06
1000,2.615,85.1
2000,2.8926,82.0
3000,2.8009,82.24
4000,2.7786,82.77
5000,2.4403,83.75
6000,2.7846,84.68
7000,3.944,83.04
8000,4.4918,79.24
9000,4.4421,78.3
10000,4.525,78.8
11000,4.5301,79.79
12000,4.4639,79.49
13000,4.5249,75.3
14000,4.4967,76.5
15000,4.5143,76.09
16000,4.488,68.57
17000,4.4803,67.62
18000,4.466,69.63
19000,4.4897,68.9
20000,4.4918,72.69
21000,4.5212,68.22
22000,4.5275,73.85
23000,4.5376,74.26
24000,4.4988,73.27
25000,4.5033,72.74
26000,4.5328,72.51
27000,4.4781,67.7
28000,4.5311,67.88
29000,4.5314,66.46
