timestamp,gsr_z,hr_bpm
0,2.5606,69.7
1000,1.8938,74.35
2000,2.9258,72.98
3000,2.4133,75.9
4000,2.4443,76.66
5000,2.2079,82.65
6000,2.0899,73.3
7000,2.1212,74.15
8000,1.1458,72.91
9000,0.8178,67.07
10000,0.8,73.78
11000,0.744,71.39
12000,0.8611,76.05
13000,0.7568,73.96
14000,0.8998,69.88
15000,0.8363,73.81
16000,0.8895,80.07
17000,0.775,79.52
18000,0.8475,78.77
19000,0.8278,79.65
20000,0.7713,81.28
21000,0.771,80.63
22000,1.139,79.83
23000,0.8671,74.17
24000,0.772,68.9
25000,0.7933,66.39
26000,0.822,66.97
27000,1.1951,73.1
28000,0.9033,72.98
29000,0.8427,77.02
