timestamp,gsr_z,hr_bpm
0,2.2171,92.06
1000,3.4719,92.12
2000,4.2193,93.96
3000,4.4879,86.97
4000,4.4922,85.17
5000,4.2111,87.36
6000,4.401,84.7
7000,4.4901,91.73
8000,4.5327,86.95
9000,4.2256,85.48
10000,3.9798,92.96
11000,3.8693,96.36
12000,3.4804,93.95
13000,3.2166,89.53
14000,3.4323,82.65
15000,3.7464,82.35
16000,4.2819,83.53
17000,4.4676,85.11
18000,4.5399,87.55
19000,4.4447,87.24
20000,4.5078,93.08
21000,4.526,96.19
22000,4.4961,95.94
23000,4.5233,92.72
24000,4.5259,91.6
25000,4.522,92.96
26000,4.5,85.61
27000,4.4973,93.37
28000,4.5285,93.16
29000,4.4799,95.98
