timestamp,gsr_z,hr_bpm
0,2.0956,72.58
1000,2.483,76.53
2000,2.4481,77.56
3000,2.8176,70.49
4000,2.0629,79.28
5000,1.1252,68.04
6000,1.8032,72.26
7000,2.4546,75.27
8000,1.6685,70.33
9000,1.5931,67.72
10000,0.8198,68.69
11000,1.0251,70.51
12000,2.3653,67.91
13000,3.2721,79.29
14000,3.6716,76.79
15000,3.1655,77.02
16000,2.8822,80.06
17000,1.7556,85.76
18000,2.0737,80.07
19000,1.4665,79.14
20000,1.2906,76.33
21000,0.8396,77.9
22000,0.7469,85.34
23000,0.8385,84.25
24000,0.749,80.12
25000,0.8055,80.34
26000,0.7817,84.4
27000,0.7726,81.68
28000,0.7637,81.59
29000,0.7824,82.25
