timestamp,gsr_z,hr_bpm
0,1.4487,67.2
1000,1.5641,66.61
2000,2.7837,68.07
3000,3.1911,67.94
4000,2.4803,67.0
5000,2.635,67.61
6000,2.4212,72.17
7000,2.5662,69.58
8000,2.4033,69.4
9000,3.5327,73.21
10000,3.3674,77.66
11000,3.2585,78.51
12000,4.368,76.75
13000,4.5427,73.21
14000,4.0114,75.37
15000,3.7847,81.53
16000,3.3804,78.52
17000,3.1479,80.89
18000,2.2994,82.8
19000,2.2202,79.29
20000,1.3012,78.76
21000,0.8156,76.43
22000,0.8808,78.11
23000,0.8457,82.58
24000,0.768,74.57
25000,0.8464,70.95
26000,1.0921,67.68
27000,1.304,68.46
28000,0.7909,71.67
29000,0.7912,76.51
