timestamp,gsr_z,hr_bpm
0,3.0362,82.53
1000,2.4039,82.43
2000,2.6165,82.88
3000,3.0194,80.17
4000,3.0499,85.32
5000,3.0081,72.48
6000,3.9665,70.55
7000,3.3782,76.75
8000,2.8901,70.04
9000,2.253,66.77
10000,1.3839,70.32
11000,1.2781,68.08
12000,0.9558,70.72
13000,0.8131,74.35
14000,0.814,73.68
15000,0.7901,74.28
16000,0.7918,81.74
17000,0.7418,76.78
18000,0.9371,84.43
19000,0.8991,86.45
20000,0.7579,86.83
21000,1.0184,88.81
22000,1.002,86.9
23000,1.5524,87.57
24000,1.6196,87.74
25000,2.1341,91.16
26000,2.6751,95.09
27000,2.8843,92.6
28000,2.5231,95.29
29000,2.0205,88.15
